"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"25","ENSMUSG00000001403",1.91052126622605e-06,-1.89660801805546,0.095,1,0.00382104253245211,"Ube2c","ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]"
"26","ENSMUSG00000001418",5.7490606270433e-05,49.0350095192008,0.476,1,0.114981212540866,"Glmp","glycosylated lysosomal membrane protein [Source:MGI Symbol;Acc:MGI:1913318]"
"27","ENSMUSG00000001436",2.34606659735696e-06,38.0206359327826,0.095,1,0.00469213319471391,"Slc19a1","solute carrier family 19 (folate transporter), member 1 [Source:MGI Symbol;Acc:MGI:103182]"
"28","ENSMUSG00000001473",0.176055414258559,-77.3981226307826,0,0.25,1,"Tubb6","tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]"
"29","ENSMUSG00000001482",8.26316462630266e-07,-7.14140648511221,0.095,1,0.00165263292526053,"Def8","differentially expressed in FDCP 8 [Source:MGI Symbol;Acc:MGI:1346331]"
"30","ENSMUSG00000001506",1.78716057635385e-07,-27.5500908366783,0.095,1,0.000357432115270771,"Col1a1","collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]"
"31","ENSMUSG00000001518",0.0205286420119595,-119.583384055581,0.333,1,1,"Itfg2","integrin alpha FG-GAP repeat containing 2 [Source:MGI Symbol;Acc:MGI:1915450]"
"32","ENSMUSG00000001521",0.000176758508933369,214.313720258156,0.619,1,0.353517017866738,"Tulp3","tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]"
"33","ENSMUSG00000001755",6.38887566031554e-06,194.256597593352,0.095,1,0.0127777513206311,"Coasy","Coenzyme A synthase [Source:MGI Symbol;Acc:MGI:1918993]"
"34","ENSMUSG00000001827",1.46116070882313e-06,24.0463722063592,0.048,1,0.00292232141764626,"Folr1","folate receptor 1 (adult) [Source:MGI Symbol;Acc:MGI:95568]"
"35","ENSMUSG00000001930",0.000253435784695201,43.0683203186328,0.143,1,0.506871569390402,"Vwf","Von Willebrand factor [Source:MGI Symbol;Acc:MGI:98941]"
"36","ENSMUSG00000001946",1.38193203959313e-05,-6.39907703627056,0.095,0.917,0.0276386407918626,"Esam","endothelial cell-specific adhesion molecule [Source:MGI Symbol;Acc:MGI:1916774]"
"37","ENSMUSG00000001962",0.000473630932856662,-64.2324001086311,0.143,0.167,0.947261865713324,"Fam50a","family with sequence similarity 50, member A [Source:MGI Symbol;Acc:MGI:1351626]"
"38","ENSMUSG00000001986",0.0338481961675857,298.644033054907,0.333,0.917,1,"Gria3","glutamate receptor, ionotropic, AMPA3 (alpha 3) [Source:MGI Symbol;Acc:MGI:95810]"
"39","ENSMUSG00000001995",0.064170649722117,18.8150696396218,0.095,0.75,1,"Sipa1l2","signal-induced proliferation-associated 1 like 2 [Source:MGI Symbol;Acc:MGI:2676970]"
"40","ENSMUSG00000002010",0.022493438626542,-30.10366700055,0.429,1,1,"Idh3g","isocitrate dehydrogenase 3 (NAD+), gamma [Source:MGI Symbol;Acc:MGI:1099463]"
"41","ENSMUSG00000002028",0.0612966541607701,Inf,0.571,1,1,"Kmt2a","lysine (K)-specific methyltransferase 2A [Source:MGI Symbol;Acc:MGI:96995]"
"42","ENSMUSG00000002068",0.000285326652349137,244.839883567295,0.048,0.167,0.570653304698274,"Ccne1","cyclin E1 [Source:MGI Symbol;Acc:MGI:88316]"
"43","ENSMUSG00000002233",0.000100590228381965,18.718853337218,0.095,0.917,0.20118045676393,"Rhoc","ras homolog family member C [Source:MGI Symbol;Acc:MGI:106028]"
"44","ENSMUSG00000002265",0.0714401305142878,212.717780763405,0.524,1,1,"Peg3","paternally expressed 3 [Source:MGI Symbol;Acc:MGI:104748]"
"45","ENSMUSG00000002297",0.097171552647636,34.4380789801175,0.476,0.5,1,"Dbf4","DBF4 zinc finger [Source:MGI Symbol;Acc:MGI:1351328]"
"46","ENSMUSG00000002308",1.0056143703412e-07,-2.45543672683442,0.048,1,0.00020112287406824,"Cd320","CD320 antigen [Source:MGI Symbol;Acc:MGI:1860083]"
"47","ENSMUSG00000002326",0.00943484672246822,-113.145055963838,0.143,0.25,1,"Gmpr2","guanosine monophosphate reductase 2 [Source:MGI Symbol;Acc:MGI:1917903]"
"48","ENSMUSG00000002428",0.00110186444704222,143.997569037334,0.381,1,1,"Hltf","helicase-like transcription factor [Source:MGI Symbol;Acc:MGI:1196437]"
"49","ENSMUSG00000002455",0.175053222142041,198.475410130367,0.286,0.75,1,"Prpf6","pre-mRNA splicing factor 6 [Source:MGI Symbol;Acc:MGI:1922946]"
"50","ENSMUSG00000002458",0.219354725667887,-115.432197187785,0.19,0.417,1,"Rgs19","regulator of G-protein signaling 19 [Source:MGI Symbol;Acc:MGI:1915153]"
"51","ENSMUSG00000002546",0.00386251296289849,-263.729400413937,0.286,1,1,"Golga2","golgi autoantigen, golgin subfamily a, 2 [Source:MGI Symbol;Acc:MGI:2139395]"
"52","ENSMUSG00000002803",5.0345355511773e-08,-8.69149106390119,0,1,0.000100690711023546,"Btbd6","BTB (POZ) domain containing 6 [Source:MGI Symbol;Acc:MGI:3026623]"
"53","ENSMUSG00000002900",0.000142507932960473,Inf,0.381,1,0.285015865920946,"Lamb1","laminin B1 [Source:MGI Symbol;Acc:MGI:96743]"
"54","ENSMUSG00000002985",0.000806444482409495,Inf,0.857,1,1,"Apoe","apolipoprotein E [Source:MGI Symbol;Acc:MGI:88057]"
"55","ENSMUSG00000002997",0.219197879994199,-6.87564399336631,0.571,1,1,"Prkar2b","protein kinase, cAMP dependent regulatory, type II beta [Source:MGI Symbol;Acc:MGI:97760]"
"56","ENSMUSG00000003038",0.253649768514208,85.0718168979909,0.905,1,1,"Hmgn2","high mobility group nucleosomal binding domain 2 [Source:MGI Symbol;Acc:MGI:96136]"
"57","ENSMUSG00000003119",0.0474030162157068,-82.7264364685932,0.143,0.333,1,"Cdk12","cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]"
"58","ENSMUSG00000003134",2.42223173104956e-05,92.3807551139867,0.095,1,0.0484446346209912,"Tbc1d8","TBC1 domain family, member 8 [Source:MGI Symbol;Acc:MGI:1927225]"
"59","ENSMUSG00000003316",0.0187721163565942,164.495872123804,0.667,1,1,"Glg1","golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]"
"60","ENSMUSG00000003360",0.00729870152079121,-117.339740323257,0.095,0.25,1,"Ddx23","DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 [Source:MGI Symbol;Acc:MGI:1921601]"
"61","ENSMUSG00000003436",4.24516646471839e-06,141.317248875942,0.143,1,0.00849033292943679,"Dll3","delta like canonical Notch ligand 3 [Source:MGI Symbol;Acc:MGI:1096877]"
"62","ENSMUSG00000003437",0.109021781481732,84.1105055962014,0.381,0.417,1,"Paf1","Paf1, RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:1923988]"
"63","ENSMUSG00000003438",1.92686002387902e-05,62.5436735323359,0.238,0.083,0.0385372004775804,"Timm50","translocase of inner mitochondrial membrane 50 [Source:MGI Symbol;Acc:MGI:1913775]"
"64","ENSMUSG00000003452",0.00914334395258617,279.022718557578,0.381,1,1,"Bicd1","BICD cargo adaptor 1 [Source:MGI Symbol;Acc:MGI:1101760]"
"65","ENSMUSG00000003541",0.000757850193371938,110.964293433282,0.333,1,1,"Ier3","immediate early response 3 [Source:MGI Symbol;Acc:MGI:104814]"
"66","ENSMUSG00000003617",1.93759510911864e-05,233.549531868886,0.143,1,0.0387519021823728,"Cp","ceruloplasmin [Source:MGI Symbol;Acc:MGI:88476]"
"67","ENSMUSG00000003644",0.00336276251020225,48.0720692218254,0.095,0.833,1,"Rps6ka1","ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558]"
"68","ENSMUSG00000003662",0.015000712672805,-209.37428772824,0.143,0.833,1,"Ciao1","cytosolic iron-sulfur protein assembly 1 [Source:MGI Symbol;Acc:MGI:1346998]"
"69","ENSMUSG00000003778",0.0393627338207777,Inf,0.571,0.917,1,"Brd8","bromodomain containing 8 [Source:MGI Symbol;Acc:MGI:1925906]"
"70","ENSMUSG00000003808",0.0107678456787244,153.763341118763,0.333,0.25,1,"Farsa","phenylalanyl-tRNA synthetase, alpha subunit [Source:MGI Symbol;Acc:MGI:1913840]"
"71","ENSMUSG00000003812",2.87610268314898e-06,163.041462573888,0.095,1,0.00575220536629796,"Dnase2a","deoxyribonuclease II alpha [Source:MGI Symbol;Acc:MGI:1329019]"
"72","ENSMUSG00000003934",0.0562421591433308,68.9478893974927,0.571,0.417,1,"Efnb3","ephrin B3 [Source:MGI Symbol;Acc:MGI:109196]"
"73","ENSMUSG00000003974",0.00119662587867034,333.017563569354,0.238,1,1,"Grm3","glutamate receptor, metabotropic 3 [Source:MGI Symbol;Acc:MGI:1351340]"
"74","ENSMUSG00000004100",2.32568598119146e-05,8.32623190867326,0.143,1,0.0465137196238292,"Ppan","peter pan homolog [Source:MGI Symbol;Acc:MGI:2178445]"
"75","ENSMUSG00000004127",0.765603677076621,242.261449085294,0.238,0.667,1,"Trmt10a","tRNA methyltransferase 10A [Source:MGI Symbol;Acc:MGI:1920421]"
"76","ENSMUSG00000004151",0.017551542380477,Inf,0.381,1,1,"Etv1","ets variant 1 [Source:MGI Symbol;Acc:MGI:99254]"
"77","ENSMUSG00000004317",0.141597541396301,19.9829156391075,0.19,0.417,1,"Clcn5","chloride channel, voltage-sensitive 5 [Source:MGI Symbol;Acc:MGI:99486]"
"78","ENSMUSG00000004383",0.130183529061068,-79.2532058362862,0.286,0.417,1,"Large1","LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]"
"79","ENSMUSG00000004393",0.285897628470705,-175.71255724166,0.19,0.417,1,"Ddx56","DEAD (Asp-Glu-Ala-Asp) box polypeptide 56 [Source:MGI Symbol;Acc:MGI:1277172]"
"80","ENSMUSG00000004530",0.0740960992580425,87.070117694417,0.667,1,1,"Coro1c","coronin, actin binding protein 1C [Source:MGI Symbol;Acc:MGI:1345964]"
"81","ENSMUSG00000004558",0.0120035061976846,60.3139423640283,0.429,1,1,"Ndrg2","N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]"
"82","ENSMUSG00000004565",0.000336002383978945,-352.27179236174,0.048,0.167,0.672004767957891,"Pnpla6","patatin-like phospholipase domain containing 6 [Source:MGI Symbol;Acc:MGI:1354723]"
"83","ENSMUSG00000004610",0.765603677076621,-109.489739090116,0.238,0.5,1,"Etfb","electron transferring flavoprotein, beta polypeptide [Source:MGI Symbol;Acc:MGI:106098]"
"84","ENSMUSG00000004631",0.0161760874945838,59.8259282758359,0.238,0.917,1,"Sgce","sarcoglycan, epsilon [Source:MGI Symbol;Acc:MGI:1329042]"
"85","ENSMUSG00000004642",0.00594321037362108,-Inf,0.905,0.25,1,"Slbp","stem-loop binding protein [Source:MGI Symbol;Acc:MGI:108402]"
"86","ENSMUSG00000004843",0.364142717525367,51.9326148009949,0.381,0.5,1,"Chmp2b","charged multivesicular body protein 2B [Source:MGI Symbol;Acc:MGI:1916192]"
"87","ENSMUSG00000004892",0.00933218173271631,82.6277313823829,0.524,1,1,"Bcan","brevican [Source:MGI Symbol;Acc:MGI:1096385]"
"88","ENSMUSG00000005089",0.0364592099906361,Inf,0.619,1,1,"Slc1a2","solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:MGI Symbol;Acc:MGI:101931]"
"89","ENSMUSG00000005124",3.52001423682399e-06,13.3648216517589,0.095,1,0.00704002847364798,"Ccn4","cellular communication network factor 4 [Source:MGI Symbol;Acc:MGI:1197008]"
"90","ENSMUSG00000005142",1.0056143703412e-07,-67.1319342388735,0.048,1,0.00020112287406824,"Man2b1","mannosidase 2, alpha B1 [Source:MGI Symbol;Acc:MGI:107286]"
"91","ENSMUSG00000005233",1.0056143703412e-07,-12.6145941133443,0.048,1,0.00020112287406824,"Spc25","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]"
"92","ENSMUSG00000005370",0.00799586801324344,-7.98264839939717,0.048,0.25,1,"Msh6","mutS homolog 6 [Source:MGI Symbol;Acc:MGI:1343961]"
"93","ENSMUSG00000005470",0.000297022884962074,185.457843971145,0.143,0.167,0.594045769924148,"Asf1b","anti-silencing function 1B histone chaperone [Source:MGI Symbol;Acc:MGI:1914179]"
"94","ENSMUSG00000005615",0.004381824328153,266.699125696961,0.095,0.25,1,"Pcyt1a","phosphate cytidylyltransferase 1, choline, alpha isoform [Source:MGI Symbol;Acc:MGI:88557]"
"95","ENSMUSG00000005621",0.00619804235267695,-72.0984880872893,0.048,0.25,1,"Zfp592","zinc finger protein 592 [Source:MGI Symbol;Acc:MGI:2443541]"
"96","ENSMUSG00000005656",0.00328764682874658,199.400593744299,0.333,1,1,"Snx6","sorting nexin 6 [Source:MGI Symbol;Acc:MGI:1919433]"
"97","ENSMUSG00000005686",0.918597865980752,-136.568108676777,0.143,0.583,1,"Ampd3","adenosine monophosphate deaminase 3 [Source:MGI Symbol;Acc:MGI:1096344]"
"98","ENSMUSG00000005803",1.46116070882313e-06,96.6903278797068,0.048,1,0.00292232141764626,"Sqor","sulfide quinone oxidoreductase [Source:MGI Symbol;Acc:MGI:1929899]"
"99","ENSMUSG00000005804",0.135358912874818,-83.2688686948631,0.571,0.417,1,"Bloc1s6","biogenesis of lysosomal organelles complex-1, subunit 6, pallidin [Source:MGI Symbol;Acc:MGI:1927580]"
"100","ENSMUSG00000005823",2.34606659735696e-06,140.761545921341,0.095,1,0.00469213319471391,"Gpr108","G protein-coupled receptor 108 [Source:MGI Symbol;Acc:MGI:1925558]"
"101","ENSMUSG00000005871",0.807491119302061,-186.404512853547,0.762,0.917,1,"Apc","APC, WNT signaling pathway regulator [Source:MGI Symbol;Acc:MGI:88039]"
"102","ENSMUSG00000005881",0.320805420368987,53.6738369547289,0.333,0.5,1,"Ergic3","ERGIC and golgi 3 [Source:MGI Symbol;Acc:MGI:1913616]"
"103","ENSMUSG00000005897",0.000641382541474768,-62.8916900019261,0.143,0.167,1,"Nr2c1","nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]"
"104","ENSMUSG00000005907",0.0508063124077772,17.336336840892,0.19,0.333,1,"Pex1","peroxisomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1918632]"
"105","ENSMUSG00000005973",0.000585083263516449,195.815148726377,0.238,1,1,"Rcn1","reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]"
"106","ENSMUSG00000006024",0.0343191136901436,45.1467121854209,0.476,1,1,"Napa","N-ethylmaleimide sensitive fusion protein attachment protein alpha [Source:MGI Symbol;Acc:MGI:104563]"
"107","ENSMUSG00000006289",0.000673394916353816,150.799352743988,0.286,1,1,"Osgep","O-sialoglycoprotein endopeptidase [Source:MGI Symbol;Acc:MGI:1913496]"
"108","ENSMUSG00000006360",0.00943484672246822,3.85431645000441,0.143,0.833,1,"Crip1","cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501]"
"109","ENSMUSG00000006386",1.46116070882313e-06,116.392104069963,0.048,1,0.00292232141764626,"Tek","TEK receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:98664]"
"110","ENSMUSG00000006398",5.0345355511773e-08,-1.71686764364174,0,1,0.000100690711023546,"Cdc20","cell division cycle 20 [Source:MGI Symbol;Acc:MGI:1859866]"
"111","ENSMUSG00000006494",0.0354651957477016,13.4527878482724,0.286,0.917,1,"Pdk1","pyruvate dehydrogenase kinase, isoenzyme 1 [Source:MGI Symbol;Acc:MGI:1926119]"
"112","ENSMUSG00000006517",0.00032136511991877,-18.3617242301195,0.238,1,0.642730239837539,"Mvd","mevalonate (diphospho) decarboxylase [Source:MGI Symbol;Acc:MGI:2179327]"
"113","ENSMUSG00000006526",0.00187932464601437,Inf,0.381,1,1,"Stimate","STIM activating enhancer [Source:MGI Symbol;Acc:MGI:1921500]"
"114","ENSMUSG00000006599",0.0644085871118154,-260.984584413783,0.333,0.917,1,"Gtf2h1","general transcription factor II H, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1277216]"
"115","ENSMUSG00000006641",0.000100590228381965,4.78270609252518,0.095,0.917,0.20118045676393,"Slc5a6","solute carrier family 5 (sodium-dependent vitamin transporter), member 6 [Source:MGI Symbol;Acc:MGI:2660847]"
"116","ENSMUSG00000006717",0.0610788134848462,339.5703923132,0.381,1,1,"Acot13","acyl-CoA thioesterase 13 [Source:MGI Symbol;Acc:MGI:1914084]"
"117","ENSMUSG00000006782",5.0345355511773e-08,-6.9355374069396,0,1,0.000100690711023546,"Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]"
"118","ENSMUSG00000006800",0.238868975372671,-230.898824096474,0.381,0.417,1,"Sulf2","sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]"
"119","ENSMUSG00000007038",8.08845464565411e-07,34.2370566150346,0.286,0,0.00161769092913082,"Neu1","neuraminidase 1 [Source:MGI Symbol;Acc:MGI:97305]"
"120","ENSMUSG00000007097",8.74816370294438e-06,-64.0713447273693,0.952,1,0.0174963274058888,"Atp1a2","ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"
"121","ENSMUSG00000007613",0.0105528420071706,86.9809672382628,0.19,0.917,1,"Tgfbr1","transforming growth factor, beta receptor I [Source:MGI Symbol;Acc:MGI:98728]"
"122","ENSMUSG00000007812",0.000698875891520981,-4.85888740829756,0.095,0.833,1,"Zfp655","zinc finger protein 655 [Source:MGI Symbol;Acc:MGI:1919861]"
"123","ENSMUSG00000007827",0.822103613946006,117.809625076766,0.143,0.583,1,"Ankrd26","ankyrin repeat domain 26 [Source:MGI Symbol;Acc:MGI:1917887]"
"124","ENSMUSG00000007872",2.23534318275135e-07,-37.7525164350094,0.095,1,0.00044706863655027,"Id3","inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]"
"125","ENSMUSG00000008206",0.0871145885339267,-Inf,0.667,1,1,"Cers4","ceramide synthase 4 [Source:MGI Symbol;Acc:MGI:1914510]"
"126","ENSMUSG00000008384",0.001814418062861,72.9326413462715,0.048,0.833,1,"Sertad1","SERTA domain containing 1 [Source:MGI Symbol;Acc:MGI:1913438]"
"127","ENSMUSG00000008435",0.000276862019400355,61.9653154905415,0.286,0.167,0.55372403880071,"Rdh13","retinol dehydrogenase 13 (all-trans and 9-cis) [Source:MGI Symbol;Acc:MGI:1918732]"
"128","ENSMUSG00000008489",0.316423981419123,-38.6397619020761,0.571,1,1,"Elavl2","ELAV like RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1100887]"
"129","ENSMUSG00000008540",5.0345355511773e-08,-6.89240719544947,0,1,0.000100690711023546,"Mgst1","microsomal glutathione S-transferase 1 [Source:MGI Symbol;Acc:MGI:1913850]"
"130","ENSMUSG00000008575",0.285756038298901,58.2912069967185,0.81,1,1,"Nfib","nuclear factor I/B [Source:MGI Symbol;Acc:MGI:103188]"
"131","ENSMUSG00000008658",0.355802231039702,122.403222863196,0.619,1,1,"Rbfox1","RNA binding protein, fox-1 homolog (C. elegans) 1 [Source:MGI Symbol;Acc:MGI:1926224]"
"132","ENSMUSG00000008999",2.34606659735696e-06,62.4184544129861,0.095,1,0.00469213319471391,"Bmp7","bone morphogenetic protein 7 [Source:MGI Symbol;Acc:MGI:103302]"
"133","ENSMUSG00000009216",0.000863102621033271,127.555241882791,0.143,0.917,1,"Fam163b","family with sequence similarity 163, member B [Source:MGI Symbol;Acc:MGI:1926106]"
"134","ENSMUSG00000009376",0.00066688148119865,320.633419026845,0.19,0.917,1,"Met","met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]"
"135","ENSMUSG00000009687",2.79123634134188e-07,-8.79734080007321,0.095,1,0.000558247268268375,"Fxyd5","FXYD domain-containing ion transport regulator 5 [Source:MGI Symbol;Acc:MGI:1201785]"
"136","ENSMUSG00000010066",4.33030007194399e-07,-4.28051144038955,0.095,1,0.000866060014388798,"Cacna2d2","calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:MGI Symbol;Acc:MGI:1929813]"
"137","ENSMUSG00000010406",0.00214021880039245,47.7279512953906,0.381,1,1,"Mrpl52","mitochondrial ribosomal protein L52 [Source:MGI Symbol;Acc:MGI:1916086]"
"138","ENSMUSG00000010755",0.25789630049785,-230.063969783101,0.429,0.917,1,"Cars","cysteinyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1351477]"
"139","ENSMUSG00000010914",0.00336276251020225,-25.1800989571206,0.095,0.833,1,"Pdhx","pyruvate dehydrogenase complex, component X [Source:MGI Symbol;Acc:MGI:1351627]"
"140","ENSMUSG00000011306",0.00448067459315772,334.178795457601,0.238,0.917,1,"Sugp1","SURP and G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1917866]"
"141","ENSMUSG00000011831",0.0068551513651025,-Inf,0.429,0.25,1,"Evi5","ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736]"
"142","ENSMUSG00000012350",0.0445206539148158,1.09890943968035,0.048,0.333,1,"Ehf","ets homologous factor [Source:MGI Symbol;Acc:MGI:1270840]"
"143","ENSMUSG00000012640",0.662291930886591,81.8316387856977,0.095,0.5,1,"Zfp715","zinc finger protein 715 [Source:MGI Symbol;Acc:MGI:1917180]"
"144","ENSMUSG00000013465",0.000195309313625188,-20.6953702680909,0.19,1,0.390618627250376,"Nelfb","negative elongation factor complex member B [Source:MGI Symbol;Acc:MGI:1931035]"
"145","ENSMUSG00000013584",2.8905968988427e-07,-18.71135761901,0.143,1,0.000578119379768541,"Aldh1a2","aldehyde dehydrogenase family 1, subfamily A2 [Source:MGI Symbol;Acc:MGI:107928]"
"146","ENSMUSG00000013663",0.95491617999229,177.020290831331,0.619,0.75,1,"Pten","phosphatase and tensin homolog [Source:MGI Symbol;Acc:MGI:109583]"
"147","ENSMUSG00000014329",1.46116070882313e-06,90.3056536203572,0.048,1,0.00292232141764626,"Bicc1","BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388]"
"148","ENSMUSG00000014361",1.18032910159198e-06,-10.871730305402,0.048,1,0.00236065820318396,"Mertk","MER proto-oncogene tyrosine kinase [Source:MGI Symbol;Acc:MGI:96965]"
"149","ENSMUSG00000014426",0.000585083263516449,173.103591530115,0.238,1,1,"Map3k4","mitogen-activated protein kinase kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1346875]"
"150","ENSMUSG00000014602",0.110668757708197,Inf,0.714,1,1,"Kif1a","kinesin family member 1A [Source:MGI Symbol;Acc:MGI:108391]"
"151","ENSMUSG00000014633",0.000313120013443521,7.4382986565747,0.19,0.167,0.626240026887042,"Cmc2","COX assembly mitochondrial protein 2 [Source:MGI Symbol;Acc:MGI:1913781]"
"152","ENSMUSG00000014846",0.0736892034356876,70.8332325977303,0.286,0.417,1,"Tppp3","tubulin polymerization-promoting protein family member 3 [Source:MGI Symbol;Acc:MGI:1915221]"
